search_term,file_path,line_number,context
vit,results/stage14_integrated_gradients/stage14_4b_ig_top10_term_reliability.csv,167,"CNN_TN_01,cnn,CNN,TN,36312,275065,0,Benign,51,ECE Flag Cnt,1.0,1.9163296222686768,2.592741053855152,2.592741053855152,1,True,2.592741053855152,2.2880971629588864,0.0,6.116559213929905,0.625,0.0,0.375,0.625,Reference-sensitive direction,Increases attack logit,Moderately reference-stable,Present only with explicit reference-sensitivity caveat"
vit,results/stage14_integrated_gradients/stage14_4b_ig_top10_term_reliability.csv,168,"CNN_TN_01,cnn,CNN,TN,36312,275065,0,Benign,52,Down/Up Ratio,0.0,-0.5546588897705078,0.5850349179213851,0.5850349179213851,5,True,0.5850349179213851,0.8608834420845332,-0.0,2.447312205951353,0.34375,0.0,0.65625,0.65625,Moderately stable direction,Increases attack logit,Moderately reference-stable,Present only with explicit reference-sensitivity caveat"
vit,results/stage14_integrated_gradients/stage14_4b_ig_top10_term_reliability.csv,169,"CNN_TN_01,cnn,CNN,TN,36312,275065,0,Benign,53,Pkt Size Avg,44.6,-0.4070612490177154,0.5546749725431492,0.5546749725431492,7,True,0.5546749725431491,0.9300376667622424,-0.6978929812855619,3.0441642922510552,0.71875,0.28125,0.0,0.71875,Moderately stable direction,Increases attack logit,Moderately reference-stable,Present only with explicit reference-sensitivity caveat"
vit,results/stage14_integrated_gradients/stage14_4b_ig_top10_term_reliability.csv,170,"CNN_TN_01,cnn,CNN,TN,36312,275065,0,Benign,55,Bwd Seg Size Avg,36.25,-0.4201026558876037,-0.4227201210868569,0.4227201210868569,10,True,-0.422720121086857,0.7678697105130317,-2.9226008671463286,0.4942696371037305,0.375,0.625,0.0,0.625,Reference-sensitive direction,Decreases attack logit,Moderately reference-stable,Present only with explicit reference-sensitivity caveat"
vit,results/stage14_integrated_gradients/stage14_4b_ig_top10_term_reliability.csv,171,"CNN_TN_01,cnn,CNN,TN,36312,275065,0,Benign,67,Init Bwd Win Byts,110.0,-0.4035870432853699,0.5263794934545712,0.5263794934545712,8,True,0.5263794934545711,0.876206070892808,-0.0976847346088656,2.575483831668377,0.5,0.5,0.0,0.5,Reference-sensitive direction,Increases attack logit,Moderately reference-stable,Present only with explicit reference-sensitivity caveat"
vit,results/stage14_integrated_gradients/stage14_4b_ig_top10_term_reliability.csv,182,"CNN_TN_03,cnn,CNN,TN,2474,17871,0,Benign,0,Dst Port,443.0,-0.5331613421440125,0.4074274797058153,0.4074274797058153,6,True,0.4074274797058152,0.8063151526362,-0.1493611252466986,2.4638220087937523,0.46875,0.375,0.15625,0.46875,Reference-sensitive direction,Increases attack logit,Moderately reference-stable,Present only with explicit reference-sensitivity caveat"
vit,results/stage14_integrated_gradients/stage14_4b_ig_top10_term_reliability.csv,183,"CNN_TN_03,cnn,CNN,TN,2474,17871,0,Benign,7,Fwd Pkt Len Max,46.0,-0.5420639514923096,0.5789448613535738,0.5789448613535738,3,True,0.5789448613535737,1.2243131413871646,-1.0906996486290588,3.1682611181838283,0.71875,0.25,0.03125,0.71875,Moderately stable direction,Increases attack logit,Moderately reference-stable,Present only with explicit reference-sensitivity caveat"
vit,results/stage14_integrated_gradients/stage14_4b_ig_top10_term_reliability.csv,184,"CNN_TN_03,cnn,CNN,TN,2474,17871,0,Benign,10,Fwd Pkt Len Std,23.45918441,-0.5295787453651428,-0.3064159229816438,0.3064159229816438,9,True,-0.3064159229816438,0.4958788957915515,-1.5508339194533896,0.1680956448908903,0.25,0.71875,0.03125,0.71875,Moderately stable direction,Decreases attack logit,Moderately reference-stable,Present only with explicit reference-sensitivity caveat"
vit,results/stage14_integrated_gradients/stage14_4b_ig_top10_term_reliability.csv,185,"CNN_TN_03,cnn,CNN,TN,2474,17871,0,Benign,11,Bwd Pkt Len Max,0.0,-0.684525191783905,0.394054965021109,0.394054965021109,7,True,0.3940549650211089,0.5587953298203789,-0.0148690243350712,2.1641919645169923,0.625,0.125,0.25,0.625,Reference-sensitive direction,Increases attack logit,Moderately reference-stable,Present only with explicit reference-sensitivity caveat"
vit,results/stage14_integrated_gradients/stage14_4b_ig_top10_term_reliability.csv,186,"CNN_TN_03,cnn,CNN,TN,2474,17871,0,Benign,14,Bwd Pkt Len Std,0.0,-0.6783645153045654,-0.4164168621829031,0.4164168621829031,5,True,-0.4164168621829032,0.7205315823194779,-2.315752979278952,0.0996839319414146,0.1875,0.4375,0.375,0.4375,Reference-sensitive direction,Decreases attack logit,Moderately reference-stable,Present only with explicit reference-sensitivity caveat"
vit,results/stage14_integrated_gradients/stage14_4b_ig_top10_term_reliability.csv,187,"CNN_TN_03,cnn,CNN,TN,2474,17871,0,Benign,31,Fwd PSH Flags,1.0,5.396814346313477,0.7940040625134636,0.7940040625134636,2,True,0.7940040625134634,1.4801332589661442,-5.298726423448628,3.368630161531761,0.75,0.21875,0.03125,0.75,Reference-stable direction,Increases attack logit,Moderately reference-stable,Present only with explicit reference-sensitivity caveat"
vit,results/stage14_integrated_gradients/stage14_4b_ig_top10_term_reliability.csv,188,"CNN_TN_03,cnn,CNN,TN,2474,17871,0,Benign,40,Pkt Len Max,46.0,-0.6784002780914307,0.2592302518833157,0.2592302518833157,10,True,0.2592302518833157,0.3052754492791204,-0.0778116528683511,0.8764689319479637,0.84375,0.125,0.03125,0.84375,Reference-stable direction,Increases attack logit,Moderately reference-stable,Present only with explicit reference-sensitivity caveat"
vit,results/stage14_integrated_gradients/stage14_4b_ig_top10_term_reliability.csv,189,"CNN_TN_03,cnn,CNN,TN,2474,17871,0,Benign,45,SYN Flag Cnt,1.0,5.396814346313477,1.3254460193698288,1.3254460193698288,1,True,1.3254460193698288,1.4471944529444591,-0.3981230566155175,6.5022613924164805,0.9375,0.03125,0.03125,0.9375,Reference-stable direction,Increases attack logit,Moderately reference-stable,Present only with explicit reference-sensitivity caveat"
vit,results/stage14_integrated_gradients/stage14_4b_ig_top10_term_reliability.csv,190,"CNN_TN_03,cnn,CNN,TN,2474,17871,0,Benign,48,ACK Flag Cnt,1.0,1.5607398748397827,-0.4641885377594471,0.4641885377594471,4,True,-0.4641885377594471,0.5579141862288959,-2.055260809044668,0.1941165423567148,0.0625,0.71875,0.21875,0.71875,Moderately stable direction,Decreases attack logit,Moderately reference-stable,Present only with explicit reference-sensitivity caveat"
vit,results/stage14_integrated_gradients/stage14_4b_ig_top10_term_reliability.csv,191,"CNN_TN_03,cnn,CNN,TN,2474,17871,0,Benign,66,Init Fwd Win Byts,254.0,-0.7309809327125549,0.3505412020478213,0.3505412020478213,8,True,0.3505412020478212,1.2733035990291377,-0.0724962645024238,7.330591305751688,0.71875,0.28125,0.0,0.71875,Moderately stable direction,Increases attack logit,Moderately reference-stable,Present only with explicit reference-sensitivity caveat"
vit,results/stage14_integrated_gradients/stage14_4b_ig_top10_term_reliability.csv,252,"CNN_TP_02,cnn,CNN,TP,17430,268473,1,DoS attacks-GoldenEye,7,Fwd Pkt Len Max,0.0,-0.6599207520484924,1.7103965461821424,1.7103965461821424,3,True,1.7103965461821429,2.87114487329222,-1.4149191574027378,8.696129137620044,0.71875,0.09375,0.1875,0.71875,Moderately stable direction,Increases attack logit,Moderately reference-stable,Present only with explicit reference-sensitivity caveat"
vit,results/stage14_integrated_gradients/stage14_4b_ig_top10_term_reliability.csv,253,"CNN_TP_02,cnn,CNN,TP,17430,268473,1,DoS attacks-GoldenEye,10,Fwd Pkt Len Std,0.0,-0.6824519038200378,-1.543393727404483,1.543393727404483,4,True,-1.5433937274044836,3.013252200927961,-10.5330955336186,0.2046056278854385,0.15625,0.53125,0.3125,0.53125,Reference-sensitive direction,Decreases attack logit,Moderately reference-stable,Present only with explicit reference-sensitivity caveat"
vit,results/stage14_integrated_gradients/stage14_4b_ig_top10_term_reliability.csv,254,"CNN_TP_02,cnn,CNN,TP,17430,268473,1,DoS attacks-GoldenEye,13,Bwd Pkt Len Mean,0.0,-0.6581581234931946,0.8341522149397411,0.8341522149397411,8,True,0.8341522149397411,0.805785716201049,-0.0,2.2910020724916764,0.75,0.0,0.25,0.75,Reference-stable direction,Increases attack logit,Moderately reference-stable,Present only with explicit reference-sensitivity caveat"
vit,results/stage14_integrated_gradients/stage14_4b_ig_top10_term_reliability.csv,255,"CNN_TP_02,cnn,CNN,TP,17430,268473,1,DoS attacks-GoldenEye,41,Pkt Len Mean,0.0,-0.7634954452514648,1.042654188457616,1.042654188457616,6,True,1.042654188457616,0.966164318286422,-0.0,3.0701749931894544,0.8125,0.0,0.1875,0.8125,Reference-stable direction,Increases attack logit,Moderately reference-stable,Present only with explicit reference-sensitivity caveat"
vit,results/stage14_integrated_gradients/stage14_4b_ig_top10_term_reliability.csv,256,"CNN_TP_02,cnn,CNN,TP,17430,268473,1,DoS attacks-GoldenEye,42,Pkt Len Std,0.0,-0.7985594868659973,1.1356765658604109,1.1356765658604109,5,True,1.1356765658604109,1.1471318431783748,-0.0,3.7127340423313058,0.8125,0.0,0.1875,0.8125,Reference-stable direction,Increases attack logit,Moderately reference-stable,Present only with explicit reference-sensitivity caveat"
vit,results/stage14_integrated_gradients/stage14_4b_ig_top10_term_reliability.csv,257,"CNN_TP_02,cnn,CNN,TP,17430,268473,1,DoS attacks-GoldenEye,47,PSH Flag Cnt,0.0,-1.0575153827667236,1.0139726395137894,1.0139726395137894,7,True,1.0139726395137894,1.0423934362909903,-0.0099351532005966,3.962454713184449,0.59375,0.03125,0.375,0.59375,Reference-sensitive direction,Increases attack logit,Moderately reference-stable,Present only with explicit reference-sensitivity caveat"
vit,results/stage14_integrated_gradients/stage14_4b_ig_top10_term_reliability.csv,258,"CNN_TP_02,cnn,CNN,TP,17430,268473,1,DoS attacks-GoldenEye,48,ACK Flag Cnt,1.0,1.5607398748397827,2.4522992259792065,2.4522992259792065,2,True,2.452299225979207,2.049493332293794,-0.126290192290801,7.46085623444136,0.71875,0.0625,0.21875,0.71875,Moderately stable direction,Increases attack logit,Moderately reference-stable,Present only with explicit reference-sensitivity caveat"
vit,results/stage14_integrated_gradients/stage14_4b_ig_top10_term_reliability.csv,259,"CNN_TP_02,cnn,CNN,TP,17430,268473,1,DoS attacks-GoldenEye,51,ECE Flag Cnt,0.0,-0.5218309164047241,-0.7918492291487816,0.7918492291487816,10,True,-0.7918492291487815,1.203932543058127,-3.71546929691592,-0.0,0.0,0.375,0.625,0.625,Reference-sensitive direction,Decreases attack logit,Moderately reference-stable,Present only with explicit reference-sensitivity caveat"
vit,results/stage14_integrated_gradients/stage14_4b_ig_top10_term_reliability.csv,260,"CNN_TP_02,cnn,CNN,TP,17430,268473,1,DoS attacks-GoldenEye,53,Pkt Size Avg,0.0,-0.8142153024673462,0.8169988714655504,0.8169988714655504,9,True,0.8169988714655505,0.8693096618491257,-0.0403197817199559,2.667038015140694,0.78125,0.03125,0.1875,0.78125,Reference-stable direction,Increases attack logit,Moderately reference-stable,Present only with explicit reference-sensitivity caveat"
vit,results/stage14_integrated_gradients/stage14_4b_ig_top10_term_reliability.csv,261,"CNN_TP_02,cnn,CNN,TP,17430,268473,1,DoS attacks-GoldenEye,69,Fwd Seg Size Min,32.0,0.9878281950950624,3.770318954139088,3.770318954139088,1,True,3.7703189541390887,3.0077311485653526,0.0,12.310876753986122,0.90625,0.0,0.09375,0.90625,Reference-stable direction,Increases attack logit,Moderately reference-stable,Present only with explicit reference-sensitivity caveat"
vit,results/stage14_integrated_gradients/stage14_4b_ig_top10_term_reliability.csv,272,"CNN_TP_04,cnn,CNN,TP,21953,279646,1,DoS attacks-SlowHTTPTest,0,Dst Port,21.0,-0.554141640663147,1.709271081197314,1.709271081197314,4,True,1.709271081197314,3.112864852348465,-0.1499173433504737,11.189846757409423,0.28125,0.71875,0.0,0.71875,Moderately stable direction,Increases attack logit,Moderately reference-stable,Present only with explicit reference-sensitivity caveat"
vit,results/stage14_integrated_gradients/stage14_4b_ig_top10_term_reliability.csv,273,"CNN_TP_04,cnn,CNN,TP,21953,279646,1,DoS attacks-SlowHTTPTest,7,Fwd Pkt Len Max,0.0,-0.6599207520484924,1.373942767808547,1.373942767808547,7,True,1.373942767808547,3.043933602189266,-1.1311662288458877,9.661393630578768,0.4375,0.375,0.1875,0.4375,Reference-sensitive direction,Increases attack logit,Moderately reference-stable,Present only with explicit reference-sensitivity caveat"
vit,results/stage14_integrated_gradients/stage14_4b_ig_top10_term_reliability.csv,274,"CNN_TP_04,cnn,CNN,TP,21953,279646,1,DoS attacks-SlowHTTPTest,10,Fwd Pkt Len Std,0.0,-0.6824519038200378,-1.517291778176709,1.517291778176709,6,True,-1.5172917781767086,2.706351543453013,-10.60600669389274,0.4563646795210066,0.1875,0.5,0.3125,0.5,Reference-sensitive direction,Decreases attack logit,Moderately reference-stable,Present only with explicit reference-sensitivity caveat"
vit,results/stage14_integrated_gradients/stage14_4b_ig_top10_term_reliability.csv,275,"CNN_TP_04,cnn,CNN,TP,21953,279646,1,DoS attacks-SlowHTTPTest,16,Flow Pkts/s,1000000.0,2.015492677688598,1.0442961596377656,1.0442961596377656,9,True,1.0442961596377656,0.8435645242648145,0.0163837435563923,2.7343784614534177,1.0,0.0,0.0,1.0,Reference-stable direction,Increases attack logit,Moderately reference-stable,Present only with explicit reference-sensitivity caveat"
vit,results/stage14_integrated_gradients/stage14_4b_ig_top10_term_reliability.csv,276,"CNN_TP_04,cnn,CNN,TP,21953,279646,1,DoS attacks-SlowHTTPTest,38,Bwd Pkts/s,500000.0,2.187605142593384,2.056532336324123,2.056532336324123,3,True,2.056532336324123,1.6613747257844524,-0.4717057832209071,4.252407912410608,0.84375,0.15625,0.0,0.84375,Reference-stable direction,Increases attack logit,Moderately reference-stable,Present only with explicit reference-sensitivity caveat"
vit,results/stage14_integrated_gradients/stage14_4b_ig_top10_term_reliability.csv,277,"CNN_TP_04,cnn,CNN,TP,21953,279646,1,DoS attacks-SlowHTTPTest,46,RST Flag Cnt,0.0,-0.5218309164047241,-0.9965208432948308,0.9965208432948308,10,True,-0.9965208432948308,1.424381302095752,-4.697682800251485,0.0,0.0,0.375,0.625,0.625,Reference-sensitive direction,Decreases attack logit,Moderately reference-stable,Present only with explicit reference-sensitivity caveat"
vit,results/stage14_integrated_gradients/stage14_4b_ig_top10_term_reliability.csv,278,"CNN_TP_04,cnn,CNN,TP,21953,279646,1,DoS attacks-SlowHTTPTest,53,Pkt Size Avg,0.0,-0.8142153024673462,1.2509991649093004,1.2509991649093004,8,True,1.2509991649093006,1.4714513856408058,-0.8951137114065697,3.887156709185201,0.75,0.0625,0.1875,0.75,Reference-stable direction,Increases attack logit,Moderately reference-stable,Present only with explicit reference-sensitivity caveat"
vit,results/stage14_integrated_gradients/stage14_4b_ig_top10_term_reliability.csv,279,"CNN_TP_04,cnn,CNN,TP,21953,279646,1,DoS attacks-SlowHTTPTest,66,Init Fwd Win Byts,26883.0,0.5590801239013672,4.002858076481064,4.002858076481064,2,True,4.002858076481063,2.709723828814304,0.2195765962360267,10.834023416735093,1.0,0.0,0.0,1.0,Reference-stable direction,Increases attack logit,Moderately reference-stable,Present only with explicit reference-sensitivity caveat"
vit,results/stage14_integrated_gradients/stage14_4b_ig_top10_term_reliability.csv,280,"CNN_TP_04,cnn,CNN,TP,21953,279646,1,DoS attacks-SlowHTTPTest,67,Init Bwd Win Byts,0.0,-0.4095297455787658,1.657637002160085,1.657637002160085,5,True,1.6576370021600848,2.217014162310326,-0.0001856999324094,5.6915693462350685,0.5625,0.3125,0.125,0.5625,Reference-sensitive direction,Increases attack logit,Moderately reference-stable,Present only with explicit reference-sensitivity caveat"
vit,results/stage14_integrated_gradients/stage14_4b_ig_top10_term_reliability.csv,281,"CNN_TP_04,cnn,CNN,TP,21953,279646,1,DoS attacks-SlowHTTPTest,69,Fwd Seg Size Min,40.0,1.7942849397659302,6.086317366610445,6.086317366610445,1,True,6.086317366610444,2.3180941167996463,2.594496953922316,13.593401999012904,1.0,0.0,0.0,1.0,Reference-stable direction,Increases attack logit,Moderately reference-stable,Present only with explicit reference-sensitivity caveat"
vit,results/stage14_integrated_gradients/stage14_4b_ig_top10_term_reliability.csv,282,"CNN_TP_05,cnn,CNN,TP,36429,182234,1,DDOS attack-HOIC,7,Fwd Pkt Len Max,0.0,-0.6599207520484924,1.7876127970161917,1.7876127970161917,3,True,1.7876127970161917,2.9552549662082988,-1.2316432617522133,8.209312679595323,0.71875,0.09375,0.1875,0.71875,Moderately stable direction,Increases attack logit,Moderately reference-stable,Present only with explicit reference-sensitivity caveat"
vit,results/stage14_integrated_gradients/stage14_4b_ig_top10_term_reliability.csv,283,"CNN_TP_05,cnn,CNN,TP,36429,182234,1,DDOS attack-HOIC,10,Fwd Pkt Len Std,0.0,-0.6824519038200378,-1.6073430691436883,1.6073430691436883,4,True,-1.6073430691436883,3.0552402747970047,-10.53925359747283,0.1633555209241315,0.125,0.5625,0.3125,0.5625,Reference-sensitive direction,Decreases attack logit,Moderately reference-stable,Present only with explicit reference-sensitivity caveat"
vit,results/stage14_integrated_gradients/stage14_4b_ig_top10_term_reliability.csv,284,"CNN_TP_05,cnn,CNN,TP,36429,182234,1,DDOS attack-HOIC,13,Bwd Pkt Len Mean,0.0,-0.6581581234931946,0.7775573950354596,0.7775573950354596,10,True,0.7775573950354595,0.7579718110528743,-0.1977792360386656,2.30208846569858,0.71875,0.03125,0.25,0.71875,Moderately stable direction,Increases attack logit,Moderately reference-stable,Present only with explicit reference-sensitivity caveat"
