path,extension,size_bytes,sha256,git_tracked,scientific_stage,artifact_role,provenance_classification,structured_shape,row_count,dimension_basis,record_bound,redistribution_status,rights_basis,notes
results/stage26_deployment_profiling/stage26_3b_cpu_memory_profile/observations/memory_206.json,.json,1257,a7ad38c93c30f855714829a71e2174ea5cae4f70c68e731934ad0f4131a85896,YES,Stage26,AGGREGATE_SCIENTIFIC_RESULT,AGGREGATE_DERIVED_RESULT,json_object_keys=29,NOT_APPLICABLE,JSON_TOP_LEVEL_STATIC_METADATA,NO,INCLUDE_WITH_NOTICE,AGGREGATE_DERIVED_DATASET_NOTICE_REQUIRED,Aggregate repository result; include dataset attribution and provenance notice
results/stage26_deployment_profiling/stage26_3b_cpu_memory_profile/observations/memory_207.json,.json,1249,3a2b6a88bce390b1464f3c819b0501bf28ec8c5d44b31386c5f4156b63e96783,YES,Stage26,AGGREGATE_SCIENTIFIC_RESULT,AGGREGATE_DERIVED_RESULT,json_object_keys=29,NOT_APPLICABLE,JSON_TOP_LEVEL_STATIC_METADATA,NO,INCLUDE_WITH_NOTICE,AGGREGATE_DERIVED_DATASET_NOTICE_REQUIRED,Aggregate repository result; include dataset attribution and provenance notice
results/stage26_deployment_profiling/stage26_3b_cpu_memory_profile/observations/memory_208.json,.json,1252,f6114cd41a84eb71fe799199a283f59379f3ab690fc59187ab3eb92d02bed44b,YES,Stage26,AGGREGATE_SCIENTIFIC_RESULT,AGGREGATE_DERIVED_RESULT,json_object_keys=29,NOT_APPLICABLE,JSON_TOP_LEVEL_STATIC_METADATA,NO,INCLUDE_WITH_NOTICE,AGGREGATE_DERIVED_DATASET_NOTICE_REQUIRED,Aggregate repository result; include dataset attribution and provenance notice
results/stage26_deployment_profiling/stage26_3b_cpu_memory_profile/observations/memory_209.json,.json,1268,25f072e43628c8be588ec78c4662b992e09472de29ad811de3fdc79c12b2366f,YES,Stage26,AGGREGATE_SCIENTIFIC_RESULT,AGGREGATE_DERIVED_RESULT,json_object_keys=29,NOT_APPLICABLE,JSON_TOP_LEVEL_STATIC_METADATA,NO,INCLUDE_WITH_NOTICE,AGGREGATE_DERIVED_DATASET_NOTICE_REQUIRED,Aggregate repository result; include dataset attribution and provenance notice
results/stage26_deployment_profiling/stage26_3b_cpu_memory_profile/observations/memory_210.json,.json,1260,93b03d8ce054dca49634d6890b1cd3ae0931f86a03b8476cdecd002f28245659,YES,Stage26,AGGREGATE_SCIENTIFIC_RESULT,AGGREGATE_DERIVED_RESULT,json_object_keys=29,NOT_APPLICABLE,JSON_TOP_LEVEL_STATIC_METADATA,NO,INCLUDE_WITH_NOTICE,AGGREGATE_DERIVED_DATASET_NOTICE_REQUIRED,Aggregate repository result; include dataset attribution and provenance notice
results/stage26_deployment_profiling/stage26_3b_cpu_memory_profile/observations/memory_211.json,.json,1260,f3c581b6a2b5824d940a509b0e4ccf0cd4b54a9b60b18b5886325b42aabbbe71,YES,Stage26,AGGREGATE_SCIENTIFIC_RESULT,AGGREGATE_DERIVED_RESULT,json_object_keys=29,NOT_APPLICABLE,JSON_TOP_LEVEL_STATIC_METADATA,NO,INCLUDE_WITH_NOTICE,AGGREGATE_DERIVED_DATASET_NOTICE_REQUIRED,Aggregate repository result; include dataset attribution and provenance notice
results/stage26_deployment_profiling/stage26_3b_cpu_memory_profile/observations/memory_212.json,.json,1251,d6ef24448a7218489a4ff95f0838266024bfacbe12de29c6f141def7479c885e,YES,Stage26,AGGREGATE_SCIENTIFIC_RESULT,AGGREGATE_DERIVED_RESULT,json_object_keys=29,NOT_APPLICABLE,JSON_TOP_LEVEL_STATIC_METADATA,NO,INCLUDE_WITH_NOTICE,AGGREGATE_DERIVED_DATASET_NOTICE_REQUIRED,Aggregate repository result; include dataset attribution and provenance notice
results/stage26_deployment_profiling/stage26_3b_cpu_memory_profile/observations/memory_213.json,.json,1273,22707424f8e3de47572ab813661edbffb90761f98a731943c6655e60fce088d8,YES,Stage26,AGGREGATE_SCIENTIFIC_RESULT,AGGREGATE_DERIVED_RESULT,json_object_keys=29,NOT_APPLICABLE,JSON_TOP_LEVEL_STATIC_METADATA,NO,INCLUDE_WITH_NOTICE,AGGREGATE_DERIVED_DATASET_NOTICE_REQUIRED,Aggregate repository result; include dataset attribution and provenance notice
results/stage26_deployment_profiling/stage26_3b_cpu_memory_profile/observations/memory_214.json,.json,1031,f1c8d8741e3549cd630fb43b73489f9bc107e645bbc6689928b24b904bdf7d19,YES,Stage26,AGGREGATE_SCIENTIFIC_RESULT,AGGREGATE_DERIVED_RESULT,json_object_keys=21,NOT_APPLICABLE,JSON_TOP_LEVEL_STATIC_METADATA,NO,INCLUDE_WITH_NOTICE,AGGREGATE_DERIVED_DATASET_NOTICE_REQUIRED,Aggregate repository result; include dataset attribution and provenance notice
results/stage26_deployment_profiling/stage26_3b_cpu_memory_profile/observations/memory_215.json,.json,1288,e06d389d49f00d7d4d825f74161a6642ff0938a8f5f32f8183e235b72ab71b7b,YES,Stage26,AGGREGATE_SCIENTIFIC_RESULT,AGGREGATE_DERIVED_RESULT,json_object_keys=29,NOT_APPLICABLE,JSON_TOP_LEVEL_STATIC_METADATA,NO,INCLUDE_WITH_NOTICE,AGGREGATE_DERIVED_DATASET_NOTICE_REQUIRED,Aggregate repository result; include dataset attribution and provenance notice
results/stage26_deployment_profiling/stage26_3b_cpu_memory_profile/observations/memory_216.json,.json,1285,3730cbcea1f366fc00694873f19aa58b780710f6c56fddad09d55c5f8b765150,YES,Stage26,AGGREGATE_SCIENTIFIC_RESULT,AGGREGATE_DERIVED_RESULT,json_object_keys=29,NOT_APPLICABLE,JSON_TOP_LEVEL_STATIC_METADATA,NO,INCLUDE_WITH_NOTICE,AGGREGATE_DERIVED_DATASET_NOTICE_REQUIRED,Aggregate repository result; include dataset attribution and provenance notice
results/stage26_deployment_profiling/stage26_3b_cpu_memory_profile/observations/memory_217.json,.json,1257,53632ea477102cff37732e7cd2173fceeb509a66f9fcfc0aab60f3a63a349023,YES,Stage26,AGGREGATE_SCIENTIFIC_RESULT,AGGREGATE_DERIVED_RESULT,json_object_keys=29,NOT_APPLICABLE,JSON_TOP_LEVEL_STATIC_METADATA,NO,INCLUDE_WITH_NOTICE,AGGREGATE_DERIVED_DATASET_NOTICE_REQUIRED,Aggregate repository result; include dataset attribution and provenance notice
results/stage26_deployment_profiling/stage26_3b_cpu_memory_profile/observations/memory_218.json,.json,1270,2e671369f7ddc79b678968455e59881ef2ee44872d462eaf68929fb6db862f11,YES,Stage26,AGGREGATE_SCIENTIFIC_RESULT,AGGREGATE_DERIVED_RESULT,json_object_keys=29,NOT_APPLICABLE,JSON_TOP_LEVEL_STATIC_METADATA,NO,INCLUDE_WITH_NOTICE,AGGREGATE_DERIVED_DATASET_NOTICE_REQUIRED,Aggregate repository result; include dataset attribution and provenance notice
results/stage26_deployment_profiling/stage26_3b_cpu_memory_profile/observations/memory_219.json,.json,1253,e325cab2b70b3ace630e2b65dfef9c370ff8ad9a18f0ea47505226569806e650,YES,Stage26,AGGREGATE_SCIENTIFIC_RESULT,AGGREGATE_DERIVED_RESULT,json_object_keys=29,NOT_APPLICABLE,JSON_TOP_LEVEL_STATIC_METADATA,NO,INCLUDE_WITH_NOTICE,AGGREGATE_DERIVED_DATASET_NOTICE_REQUIRED,Aggregate repository result; include dataset attribution and provenance notice
results/stage26_deployment_profiling/stage26_3b_cpu_memory_profile/observations/memory_220.json,.json,1279,74cca62e6a2f487689bc46835ec49228e00d4b3205139750580f220529d1c0cc,YES,Stage26,AGGREGATE_SCIENTIFIC_RESULT,AGGREGATE_DERIVED_RESULT,json_object_keys=29,NOT_APPLICABLE,JSON_TOP_LEVEL_STATIC_METADATA,NO,INCLUDE_WITH_NOTICE,AGGREGATE_DERIVED_DATASET_NOTICE_REQUIRED,Aggregate repository result; include dataset attribution and provenance notice
results/stage26_deployment_profiling/stage26_3b_cpu_memory_profile/observations/memory_221.json,.json,1249,27463d3ab2bb88c910251a320698a63492329f77ef1815f7a01b149ba7fb5de4,YES,Stage26,AGGREGATE_SCIENTIFIC_RESULT,AGGREGATE_DERIVED_RESULT,json_object_keys=29,NOT_APPLICABLE,JSON_TOP_LEVEL_STATIC_METADATA,NO,INCLUDE_WITH_NOTICE,AGGREGATE_DERIVED_DATASET_NOTICE_REQUIRED,Aggregate repository result; include dataset attribution and provenance notice
results/stage26_deployment_profiling/stage26_3b_cpu_memory_profile/observations/memory_222.json,.json,1255,9e3f8f89c48d216075e71bc6ad9cd15fa5cb1284b3b315e96c15470fb6453c87,YES,Stage26,AGGREGATE_SCIENTIFIC_RESULT,AGGREGATE_DERIVED_RESULT,json_object_keys=29,NOT_APPLICABLE,JSON_TOP_LEVEL_STATIC_METADATA,NO,INCLUDE_WITH_NOTICE,AGGREGATE_DERIVED_DATASET_NOTICE_REQUIRED,Aggregate repository result; include dataset attribution and provenance notice
results/stage26_deployment_profiling/stage26_3b_cpu_memory_profile/observations/memory_223.json,.json,1248,46055973c9e2d39391061f7b4a212bb7ab9456ad737f133a00c82a727767cb42,YES,Stage26,AGGREGATE_SCIENTIFIC_RESULT,AGGREGATE_DERIVED_RESULT,json_object_keys=29,NOT_APPLICABLE,JSON_TOP_LEVEL_STATIC_METADATA,NO,INCLUDE_WITH_NOTICE,AGGREGATE_DERIVED_DATASET_NOTICE_REQUIRED,Aggregate repository result; include dataset attribution and provenance notice
results/stage26_deployment_profiling/stage26_3b_cpu_memory_profile/observations/memory_224.json,.json,1248,057b3a3f1e702822060efef8483a62794adbcc5cb020d1ad2b7f0b487624c416,YES,Stage26,AGGREGATE_SCIENTIFIC_RESULT,AGGREGATE_DERIVED_RESULT,json_object_keys=29,NOT_APPLICABLE,JSON_TOP_LEVEL_STATIC_METADATA,NO,INCLUDE_WITH_NOTICE,AGGREGATE_DERIVED_DATASET_NOTICE_REQUIRED,Aggregate repository result; include dataset attribution and provenance notice
results/stage26_deployment_profiling/stage26_3b_cpu_memory_profile/observations/memory_225.json,.json,1277,7399ade7306714b6237b15e7775e8fad74a9cfcedde40dc43bb5468dbf99ba3a,YES,Stage26,AGGREGATE_SCIENTIFIC_RESULT,AGGREGATE_DERIVED_RESULT,json_object_keys=29,NOT_APPLICABLE,JSON_TOP_LEVEL_STATIC_METADATA,NO,INCLUDE_WITH_NOTICE,AGGREGATE_DERIVED_DATASET_NOTICE_REQUIRED,Aggregate repository result; include dataset attribution and provenance notice
results/stage26_deployment_profiling/stage26_3b_cpu_memory_profile/observations/memory_226.json,.json,1287,1c4344ee616db29808f180ce36a212deb84a34e0361472d0a82743e5f15bc5bd,YES,Stage26,AGGREGATE_SCIENTIFIC_RESULT,AGGREGATE_DERIVED_RESULT,json_object_keys=29,NOT_APPLICABLE,JSON_TOP_LEVEL_STATIC_METADATA,NO,INCLUDE_WITH_NOTICE,AGGREGATE_DERIVED_DATASET_NOTICE_REQUIRED,Aggregate repository result; include dataset attribution and provenance notice
results/stage26_deployment_profiling/stage26_3b_cpu_memory_profile/observations/memory_227.json,.json,1262,62c5216aa2cd7186201346217a73a7cab95de57725d60e09818a29818bc9f7cf,YES,Stage26,AGGREGATE_SCIENTIFIC_RESULT,AGGREGATE_DERIVED_RESULT,json_object_keys=29,NOT_APPLICABLE,JSON_TOP_LEVEL_STATIC_METADATA,NO,INCLUDE_WITH_NOTICE,AGGREGATE_DERIVED_DATASET_NOTICE_REQUIRED,Aggregate repository result; include dataset attribution and provenance notice
results/stage26_deployment_profiling/stage26_3b_cpu_memory_profile/observations/memory_228.json,.json,1279,9e71bb3b22117ddaa4abcdd36a0e4aec407ff562ef4a3b4d42753c711a8941c3,YES,Stage26,AGGREGATE_SCIENTIFIC_RESULT,AGGREGATE_DERIVED_RESULT,json_object_keys=29,NOT_APPLICABLE,JSON_TOP_LEVEL_STATIC_METADATA,NO,INCLUDE_WITH_NOTICE,AGGREGATE_DERIVED_DATASET_NOTICE_REQUIRED,Aggregate repository result; include dataset attribution and provenance notice
results/stage26_deployment_profiling/stage26_3b_cpu_memory_profile/observations/memory_229.json,.json,1252,70db62476b37e292967d57f91dd6166f8d9f42f674979c4226e2899849343fe6,YES,Stage26,AGGREGATE_SCIENTIFIC_RESULT,AGGREGATE_DERIVED_RESULT,json_object_keys=29,NOT_APPLICABLE,JSON_TOP_LEVEL_STATIC_METADATA,NO,INCLUDE_WITH_NOTICE,AGGREGATE_DERIVED_DATASET_NOTICE_REQUIRED,Aggregate repository result; include dataset attribution and provenance notice
results/stage26_deployment_profiling/stage26_3b_cpu_memory_profile/observations/memory_230.json,.json,1250,b8c0cd445794208f12d0db8494b6d6eaabd742ba9389bda8f4757e63017938ee,YES,Stage26,AGGREGATE_SCIENTIFIC_RESULT,AGGREGATE_DERIVED_RESULT,json_object_keys=29,NOT_APPLICABLE,JSON_TOP_LEVEL_STATIC_METADATA,NO,INCLUDE_WITH_NOTICE,AGGREGATE_DERIVED_DATASET_NOTICE_REQUIRED,Aggregate repository result; include dataset attribution and provenance notice
results/stage26_deployment_profiling/stage26_3b_cpu_memory_profile/observations/memory_231.json,.json,1251,97f29b8d88e51e207e57ccd25432119fb7f8284866b3011e2f56046dc3c115d0,YES,Stage26,AGGREGATE_SCIENTIFIC_RESULT,AGGREGATE_DERIVED_RESULT,json_object_keys=29,NOT_APPLICABLE,JSON_TOP_LEVEL_STATIC_METADATA,NO,INCLUDE_WITH_NOTICE,AGGREGATE_DERIVED_DATASET_NOTICE_REQUIRED,Aggregate repository result; include dataset attribution and provenance notice
results/stage26_deployment_profiling/stage26_3b_cpu_memory_profile/observations/memory_232.json,.json,1252,63fe1d5939ac811efb42ac651e1b46e12f8d0c6e78d6847b264115ee41907faa,YES,Stage26,AGGREGATE_SCIENTIFIC_RESULT,AGGREGATE_DERIVED_RESULT,json_object_keys=29,NOT_APPLICABLE,JSON_TOP_LEVEL_STATIC_METADATA,NO,INCLUDE_WITH_NOTICE,AGGREGATE_DERIVED_DATASET_NOTICE_REQUIRED,Aggregate repository result; include dataset attribution and provenance notice
results/stage26_deployment_profiling/stage26_3b_cpu_memory_profile/observations/memory_233.json,.json,1248,6b5900b2e3d18fb8a929ae1528da32759e9d1e7cfe0f6cb96588b795e960ced0,YES,Stage26,AGGREGATE_SCIENTIFIC_RESULT,AGGREGATE_DERIVED_RESULT,json_object_keys=29,NOT_APPLICABLE,JSON_TOP_LEVEL_STATIC_METADATA,NO,INCLUDE_WITH_NOTICE,AGGREGATE_DERIVED_DATASET_NOTICE_REQUIRED,Aggregate repository result; include dataset attribution and provenance notice
results/stage26_deployment_profiling/stage26_3b_cpu_memory_profile/observations/memory_234.json,.json,1249,2a18eb7ebd70ae14b799db5929f45b29aa43d489f35b68f28bb5d5776b648cbc,YES,Stage26,AGGREGATE_SCIENTIFIC_RESULT,AGGREGATE_DERIVED_RESULT,json_object_keys=29,NOT_APPLICABLE,JSON_TOP_LEVEL_STATIC_METADATA,NO,INCLUDE_WITH_NOTICE,AGGREGATE_DERIVED_DATASET_NOTICE_REQUIRED,Aggregate repository result; include dataset attribution and provenance notice
results/stage26_deployment_profiling/stage26_3b_cpu_memory_profile/observations/memory_235.json,.json,1267,d08c9e30da354da4d39093c53cc29f1d9cea5ac5c5e4c6c00308e36118352ecc,YES,Stage26,AGGREGATE_SCIENTIFIC_RESULT,AGGREGATE_DERIVED_RESULT,json_object_keys=29,NOT_APPLICABLE,JSON_TOP_LEVEL_STATIC_METADATA,NO,INCLUDE_WITH_NOTICE,AGGREGATE_DERIVED_DATASET_NOTICE_REQUIRED,Aggregate repository result; include dataset attribution and provenance notice
results/stage26_deployment_profiling/stage26_3b_cpu_memory_profile/observations/memory_236.json,.json,1258,f42fa190d49625782da8eebfccfcb7d35934d3e7031f7d4e19de1835db8e36df,YES,Stage26,AGGREGATE_SCIENTIFIC_RESULT,AGGREGATE_DERIVED_RESULT,json_object_keys=29,NOT_APPLICABLE,JSON_TOP_LEVEL_STATIC_METADATA,NO,INCLUDE_WITH_NOTICE,AGGREGATE_DERIVED_DATASET_NOTICE_REQUIRED,Aggregate repository result; include dataset attribution and provenance notice
results/stage26_deployment_profiling/stage26_3b_cpu_memory_profile/observations/memory_237.json,.json,1283,5050f9169d4ed16f7a1c8f5e1142042746e70c8f4d9b04dfefb98e415ab5fe7d,YES,Stage26,AGGREGATE_SCIENTIFIC_RESULT,AGGREGATE_DERIVED_RESULT,json_object_keys=29,NOT_APPLICABLE,JSON_TOP_LEVEL_STATIC_METADATA,NO,INCLUDE_WITH_NOTICE,AGGREGATE_DERIVED_DATASET_NOTICE_REQUIRED,Aggregate repository result; include dataset attribution and provenance notice
results/stage26_deployment_profiling/stage26_3b_cpu_memory_profile/observations/memory_238.json,.json,1256,c4a1c857d2431670b29ebad0902ab7cfa2164861dabde8b4783f70739315897f,YES,Stage26,AGGREGATE_SCIENTIFIC_RESULT,AGGREGATE_DERIVED_RESULT,json_object_keys=29,NOT_APPLICABLE,JSON_TOP_LEVEL_STATIC_METADATA,NO,INCLUDE_WITH_NOTICE,AGGREGATE_DERIVED_DATASET_NOTICE_REQUIRED,Aggregate repository result; include dataset attribution and provenance notice
results/stage26_deployment_profiling/stage26_3b_cpu_memory_profile/observations/memory_239.json,.json,1249,c0aaf437d9c6efe9c6710751654bf6fa1ac0d8dc21d8a231bce8a367d123a3db,YES,Stage26,AGGREGATE_SCIENTIFIC_RESULT,AGGREGATE_DERIVED_RESULT,json_object_keys=29,NOT_APPLICABLE,JSON_TOP_LEVEL_STATIC_METADATA,NO,INCLUDE_WITH_NOTICE,AGGREGATE_DERIVED_DATASET_NOTICE_REQUIRED,Aggregate repository result; include dataset attribution and provenance notice
results/stage26_deployment_profiling/stage26_3b_cpu_memory_profile/observations/memory_240.json,.json,1266,f1cce6cd1fd22304ab6a1fedde251c93092aa9c5ac165759f1241f537c59c97d,YES,Stage26,AGGREGATE_SCIENTIFIC_RESULT,AGGREGATE_DERIVED_RESULT,json_object_keys=29,NOT_APPLICABLE,JSON_TOP_LEVEL_STATIC_METADATA,NO,INCLUDE_WITH_NOTICE,AGGREGATE_DERIVED_DATASET_NOTICE_REQUIRED,Aggregate repository result; include dataset attribution and provenance notice
results/stage26_deployment_profiling/stage26_3b_cpu_memory_profile/observations/memory_241.json,.json,1247,7325e7deda98801229f37c923cd30de5caf946fb531d15e68382655a8a7ce62c,YES,Stage26,AGGREGATE_SCIENTIFIC_RESULT,AGGREGATE_DERIVED_RESULT,json_object_keys=29,NOT_APPLICABLE,JSON_TOP_LEVEL_STATIC_METADATA,NO,INCLUDE_WITH_NOTICE,AGGREGATE_DERIVED_DATASET_NOTICE_REQUIRED,Aggregate repository result; include dataset attribution and provenance notice
results/stage26_deployment_profiling/stage26_3b_cpu_memory_profile/observations/memory_242.json,.json,1262,c4ec69676f2838cb4da518045f7a2351ff93b12577e8a7f0d356f1d16c958cf1,YES,Stage26,AGGREGATE_SCIENTIFIC_RESULT,AGGREGATE_DERIVED_RESULT,json_object_keys=29,NOT_APPLICABLE,JSON_TOP_LEVEL_STATIC_METADATA,NO,INCLUDE_WITH_NOTICE,AGGREGATE_DERIVED_DATASET_NOTICE_REQUIRED,Aggregate repository result; include dataset attribution and provenance notice
results/stage26_deployment_profiling/stage26_3b_cpu_memory_profile/observations/memory_243.json,.json,1256,bd04bc8660d284ac66a582d279f83ade08617b91bce51e7093f3444d93ea395e,YES,Stage26,AGGREGATE_SCIENTIFIC_RESULT,AGGREGATE_DERIVED_RESULT,json_object_keys=29,NOT_APPLICABLE,JSON_TOP_LEVEL_STATIC_METADATA,NO,INCLUDE_WITH_NOTICE,AGGREGATE_DERIVED_DATASET_NOTICE_REQUIRED,Aggregate repository result; include dataset attribution and provenance notice
results/stage26_deployment_profiling/stage26_3b_cpu_memory_profile/observations/memory_244.json,.json,1259,50ec32414dc709a48d6f50db1ba8ae42aa7cc405fccaa834b0ca70b838d50005,YES,Stage26,AGGREGATE_SCIENTIFIC_RESULT,AGGREGATE_DERIVED_RESULT,json_object_keys=29,NOT_APPLICABLE,JSON_TOP_LEVEL_STATIC_METADATA,NO,INCLUDE_WITH_NOTICE,AGGREGATE_DERIVED_DATASET_NOTICE_REQUIRED,Aggregate repository result; include dataset attribution and provenance notice
results/stage26_deployment_profiling/stage26_3b_cpu_memory_profile/observations/memory_245.json,.json,1259,b59753a444aaa6e397cfe6009303a159679482a4a0ac71acc1da950cae2ec42c,YES,Stage26,AGGREGATE_SCIENTIFIC_RESULT,AGGREGATE_DERIVED_RESULT,json_object_keys=29,NOT_APPLICABLE,JSON_TOP_LEVEL_STATIC_METADATA,NO,INCLUDE_WITH_NOTICE,AGGREGATE_DERIVED_DATASET_NOTICE_REQUIRED,Aggregate repository result; include dataset attribution and provenance notice
results/stage26_deployment_profiling/stage26_3b_cpu_memory_profile/observations/memory_246.json,.json,1256,60b1400aa0ff4bec2c5ea199c84865db5ad844ced9be9f13c8fa59a3d621ab35,YES,Stage26,AGGREGATE_SCIENTIFIC_RESULT,AGGREGATE_DERIVED_RESULT,json_object_keys=29,NOT_APPLICABLE,JSON_TOP_LEVEL_STATIC_METADATA,NO,INCLUDE_WITH_NOTICE,AGGREGATE_DERIVED_DATASET_NOTICE_REQUIRED,Aggregate repository result; include dataset attribution and provenance notice
results/stage26_deployment_profiling/stage26_3b_cpu_memory_profile/observations/memory_247.json,.json,1251,0fe0e470b253db1cdabeb4a3c4c55a59afe040e718b42042ea07e25b3f8dd55d,YES,Stage26,AGGREGATE_SCIENTIFIC_RESULT,AGGREGATE_DERIVED_RESULT,json_object_keys=29,NOT_APPLICABLE,JSON_TOP_LEVEL_STATIC_METADATA,NO,INCLUDE_WITH_NOTICE,AGGREGATE_DERIVED_DATASET_NOTICE_REQUIRED,Aggregate repository result; include dataset attribution and provenance notice
results/stage26_deployment_profiling/stage26_3b_cpu_memory_profile/observations/memory_248.json,.json,1253,3870347aadbe5f918db8c32534332d63f020e7f0272ab28266edefd4941044a0,YES,Stage26,AGGREGATE_SCIENTIFIC_RESULT,AGGREGATE_DERIVED_RESULT,json_object_keys=29,NOT_APPLICABLE,JSON_TOP_LEVEL_STATIC_METADATA,NO,INCLUDE_WITH_NOTICE,AGGREGATE_DERIVED_DATASET_NOTICE_REQUIRED,Aggregate repository result; include dataset attribution and provenance notice
results/stage26_deployment_profiling/stage26_3b_cpu_memory_profile/observations/memory_249.json,.json,1264,ed58df62bbccc15fa4c36fd77f16dea1cd9de85b5701090f8702edd963208142,YES,Stage26,AGGREGATE_SCIENTIFIC_RESULT,AGGREGATE_DERIVED_RESULT,json_object_keys=29,NOT_APPLICABLE,JSON_TOP_LEVEL_STATIC_METADATA,NO,INCLUDE_WITH_NOTICE,AGGREGATE_DERIVED_DATASET_NOTICE_REQUIRED,Aggregate repository result; include dataset attribution and provenance notice
results/stage26_deployment_profiling/stage26_3b_cpu_memory_profile/observations/memory_250.json,.json,1275,57d012d91a9f0725b4279414145f67da5f9820e7a947aa9df76acd5034c18937,YES,Stage26,AGGREGATE_SCIENTIFIC_RESULT,AGGREGATE_DERIVED_RESULT,json_object_keys=29,NOT_APPLICABLE,JSON_TOP_LEVEL_STATIC_METADATA,NO,INCLUDE_WITH_NOTICE,AGGREGATE_DERIVED_DATASET_NOTICE_REQUIRED,Aggregate repository result; include dataset attribution and provenance notice
results/stage26_deployment_profiling/stage26_3b_cpu_memory_profile/observations/memory_251.json,.json,1268,4057679e7ab2c3680ed5d67b1b8a76fa813ff0e2c6a06bf6f87b9139d3a24bc9,YES,Stage26,AGGREGATE_SCIENTIFIC_RESULT,AGGREGATE_DERIVED_RESULT,json_object_keys=29,NOT_APPLICABLE,JSON_TOP_LEVEL_STATIC_METADATA,NO,INCLUDE_WITH_NOTICE,AGGREGATE_DERIVED_DATASET_NOTICE_REQUIRED,Aggregate repository result; include dataset attribution and provenance notice
results/stage26_deployment_profiling/stage26_3b_cpu_memory_profile/observations/memory_252.json,.json,1249,00882f32c8cd37ac98172bd93c6a2c15491c0649c7dd8185b138b16b889d181a,YES,Stage26,AGGREGATE_SCIENTIFIC_RESULT,AGGREGATE_DERIVED_RESULT,json_object_keys=29,NOT_APPLICABLE,JSON_TOP_LEVEL_STATIC_METADATA,NO,INCLUDE_WITH_NOTICE,AGGREGATE_DERIVED_DATASET_NOTICE_REQUIRED,Aggregate repository result; include dataset attribution and provenance notice
results/stage26_deployment_profiling/stage26_3b_cpu_memory_profile/observations/memory_253.json,.json,1267,0427d06383898f85e822992b920d4b666a2e45d8ad9d048b54ab4b20d21905da,YES,Stage26,AGGREGATE_SCIENTIFIC_RESULT,AGGREGATE_DERIVED_RESULT,json_object_keys=29,NOT_APPLICABLE,JSON_TOP_LEVEL_STATIC_METADATA,NO,INCLUDE_WITH_NOTICE,AGGREGATE_DERIVED_DATASET_NOTICE_REQUIRED,Aggregate repository result; include dataset attribution and provenance notice
