model,model_display,case_id,holdout_position,original_row_index,y_true,attack_category,baseline_id,baseline_display,integration_steps,feature_index,feature_name,raw_feature_value,scaled_feature_value,attribution,absolute_attribution,absolute_rank
cnn,CNN,NEURAL_DISAGREE_01,55861,52553,0,Benign,benign_reference_32,Mean IG over 32 benign training references,128,56,Fwd Byts/b Avg,0.0,0.0,0.0,0.0,71
cnn,CNN,NEURAL_DISAGREE_01,55861,52553,0,Benign,benign_reference_32,Mean IG over 32 benign training references,128,57,Fwd Pkts/b Avg,0.0,0.0,0.0,0.0,72
cnn,CNN,NEURAL_DISAGREE_01,55861,52553,0,Benign,benign_reference_32,Mean IG over 32 benign training references,128,58,Fwd Blk Rate Avg,0.0,0.0,0.0,0.0,73
cnn,CNN,NEURAL_DISAGREE_01,55861,52553,0,Benign,benign_reference_32,Mean IG over 32 benign training references,128,59,Bwd Byts/b Avg,0.0,0.0,0.0,0.0,74
cnn,CNN,NEURAL_DISAGREE_01,55861,52553,0,Benign,benign_reference_32,Mean IG over 32 benign training references,128,60,Bwd Pkts/b Avg,0.0,0.0,0.0,0.0,75
cnn,CNN,NEURAL_DISAGREE_01,55861,52553,0,Benign,benign_reference_32,Mean IG over 32 benign training references,128,61,Bwd Blk Rate Avg,0.0,0.0,0.0,0.0,76
cnn,CNN,NEURAL_DISAGREE_01,55861,52553,0,Benign,benign_reference_32,Mean IG over 32 benign training references,128,62,Subflow Fwd Pkts,1.0,-0.033733732998371124,-3.346971106102619e-05,3.346971106102619e-05,66
cnn,CNN,NEURAL_DISAGREE_01,55861,52553,0,Benign,benign_reference_32,Mean IG over 32 benign training references,128,63,Subflow Fwd Byts,0.0,-0.036053989082574844,-0.00034510276605888355,0.00034510276605888355,63
cnn,CNN,NEURAL_DISAGREE_01,55861,52553,0,Benign,benign_reference_32,Mean IG over 32 benign training references,128,64,Subflow Bwd Pkts,2.0,-0.03261594846844673,0.012827738540143952,0.012827738540143952,51
cnn,CNN,NEURAL_DISAGREE_01,55861,52553,0,Benign,benign_reference_32,Mean IG over 32 benign training references,128,65,Subflow Bwd Byts,238.0,-0.019610537216067314,0.0016209526131326954,0.0016209526131326954,55
cnn,CNN,NEURAL_DISAGREE_01,55861,52553,0,Benign,benign_reference_32,Mean IG over 32 benign training references,128,66,Init Fwd Win Byts,26847.0,0.5573360919952393,3.473367384334232,3.473367384334232,5
cnn,CNN,NEURAL_DISAGREE_01,55861,52553,0,Benign,benign_reference_32,Mean IG over 32 benign training references,128,67,Init Bwd Win Byts,211.0,-0.3981305956840515,1.7080682034442627,1.7080682034442627,6
cnn,CNN,NEURAL_DISAGREE_01,55861,52553,0,Benign,benign_reference_32,Mean IG over 32 benign training references,128,68,Fwd Act Data Pkts,0.0,-0.03314182162284851,0.0007198297544679845,0.0007198297544679845,58
cnn,CNN,NEURAL_DISAGREE_01,55861,52553,0,Benign,benign_reference_32,Mean IG over 32 benign training references,128,69,Fwd Seg Size Min,40.0,1.7942849397659302,6.187001491398604,6.187001491398604,3
cnn,CNN,NEURAL_DISAGREE_01,55861,52553,0,Benign,benign_reference_32,Mean IG over 32 benign training references,128,70,Active Mean,0.0,-0.09103736281394958,0.008037359200319748,0.008037359200319748,52
cnn,CNN,NEURAL_DISAGREE_01,55861,52553,0,Benign,benign_reference_32,Mean IG over 32 benign training references,128,71,Active Std,0.0,-0.06719702482223511,0.02267470740931446,0.02267470740931446,46
cnn,CNN,NEURAL_DISAGREE_01,55861,52553,0,Benign,benign_reference_32,Mean IG over 32 benign training references,128,72,Active Max,0.0,-0.09757475554943085,0.03991688280652557,0.03991688280652557,42
cnn,CNN,NEURAL_DISAGREE_01,55861,52553,0,Benign,benign_reference_32,Mean IG over 32 benign training references,128,73,Active Min,0.0,-0.07560674101114273,-0.00014232425128337197,0.00014232425128337197,65
cnn,CNN,NEURAL_DISAGREE_01,55861,52553,0,Benign,benign_reference_32,Mean IG over 32 benign training references,128,74,Idle Mean,0.0,-0.29483991861343384,-0.0893570455429297,0.0893570455429297,37
cnn,CNN,NEURAL_DISAGREE_01,55861,52553,0,Benign,benign_reference_32,Mean IG over 32 benign training references,128,75,Idle Std,0.0,-0.13760210573673248,0.0005988728829491413,0.0005988728829491413,60
cnn,CNN,NEURAL_DISAGREE_01,55861,52553,0,Benign,benign_reference_32,Mean IG over 32 benign training references,128,76,Idle Max,0.0,-0.3058960735797882,0.017097633885322906,0.017097633885322906,48
cnn,CNN,NEURAL_DISAGREE_01,55861,52553,0,Benign,benign_reference_32,Mean IG over 32 benign training references,128,77,Idle Min,0.0,-0.27937188744544983,-0.05705575987963771,0.05705575987963771,40
cnn,CNN,NEURAL_DISAGREE_02,10083,196830,0,Benign,zero_scaled,Zero standardized vector,128,0,Dst Port,9098.0,-0.10286667943000793,0.1367726611389341,0.1367726611389341,36
cnn,CNN,NEURAL_DISAGREE_02,10083,196830,0,Benign,zero_scaled,Zero standardized vector,128,1,Protocol,6.0,-0.4150773882865906,-0.4895678121313398,0.4895678121313398,24
cnn,CNN,NEURAL_DISAGREE_02,10083,196830,0,Benign,zero_scaled,Zero standardized vector,128,2,Flow Duration,200.0,-0.3771395981311798,1.027153894169666,1.027153894169666,13
cnn,CNN,NEURAL_DISAGREE_02,10083,196830,0,Benign,zero_scaled,Zero standardized vector,128,3,Tot Fwd Pkts,2.0,-0.033482640981674194,-0.052944291224270766,0.052944291224270766,51
cnn,CNN,NEURAL_DISAGREE_02,10083,196830,0,Benign,zero_scaled,Zero standardized vector,128,4,Tot Bwd Pkts,0.0,-0.05591423809528351,0.05256006233662421,0.05256006233662421,52
cnn,CNN,NEURAL_DISAGREE_02,10083,196830,0,Benign,zero_scaled,Zero standardized vector,128,5,TotLen Fwd Pkts,0.0,-0.036053989082574844,0.023640850381859826,0.023640850381859826,59
cnn,CNN,NEURAL_DISAGREE_02,10083,196830,0,Benign,zero_scaled,Zero standardized vector,128,6,TotLen Bwd Pkts,0.0,-0.021563339978456497,-0.046278760178818185,0.046278760178818185,54
cnn,CNN,NEURAL_DISAGREE_02,10083,196830,0,Benign,zero_scaled,Zero standardized vector,128,7,Fwd Pkt Len Max,0.0,-0.6599207520484924,3.7788317132208222,3.7788317132208222,3
cnn,CNN,NEURAL_DISAGREE_02,10083,196830,0,Benign,zero_scaled,Zero standardized vector,128,8,Fwd Pkt Len Min,0.0,-0.2446633279323578,-0.3194293642604915,0.3194293642604915,28
cnn,CNN,NEURAL_DISAGREE_02,10083,196830,0,Benign,zero_scaled,Zero standardized vector,128,9,Fwd Pkt Len Mean,0.0,-0.7370033860206604,1.7558012907079414,1.7558012907079414,6
cnn,CNN,NEURAL_DISAGREE_02,10083,196830,0,Benign,zero_scaled,Zero standardized vector,128,10,Fwd Pkt Len Std,0.0,-0.6824519038200378,0.00979651091271946,0.00979651091271946,66
cnn,CNN,NEURAL_DISAGREE_02,10083,196830,0,Benign,zero_scaled,Zero standardized vector,128,11,Bwd Pkt Len Max,0.0,-0.684525191783905,1.1454490150591012,1.1454490150591012,12
cnn,CNN,NEURAL_DISAGREE_02,10083,196830,0,Benign,zero_scaled,Zero standardized vector,128,12,Bwd Pkt Len Min,0.0,-0.3786987066268921,-0.042392175751495176,0.042392175751495176,55
cnn,CNN,NEURAL_DISAGREE_02,10083,196830,0,Benign,zero_scaled,Zero standardized vector,128,13,Bwd Pkt Len Mean,0.0,-0.6581581234931946,1.6926860269772133,1.6926860269772133,7
cnn,CNN,NEURAL_DISAGREE_02,10083,196830,0,Benign,zero_scaled,Zero standardized vector,128,14,Bwd Pkt Len Std,0.0,-0.6783645153045654,0.8398532714335774,0.8398532714335774,16
cnn,CNN,NEURAL_DISAGREE_02,10083,196830,0,Benign,zero_scaled,Zero standardized vector,128,15,Flow Byts/s,0.0,-0.06769761443138123,-0.01764315359757994,0.01764315359757994,60
cnn,CNN,NEURAL_DISAGREE_02,10083,196830,0,Benign,zero_scaled,Zero standardized vector,128,16,Flow Pkts/s,10000.0,-0.34054964780807495,1.6905720455866882,1.6905720455866882,8
cnn,CNN,NEURAL_DISAGREE_02,10083,196830,0,Benign,zero_scaled,Zero standardized vector,128,17,Flow IAT Mean,200.0,-0.2308684140443802,0.03374368817623249,0.03374368817623249,56
cnn,CNN,NEURAL_DISAGREE_02,10083,196830,0,Benign,zero_scaled,Zero standardized vector,128,18,Flow IAT Std,0.0,-0.24242855608463287,0.37603368360427303,0.37603368360427303,27
cnn,CNN,NEURAL_DISAGREE_02,10083,196830,0,Benign,zero_scaled,Zero standardized vector,128,19,Flow IAT Max,200.0,-0.34467652440071106,0.7125077428997878,0.7125077428997878,18
cnn,CNN,NEURAL_DISAGREE_02,10083,196830,0,Benign,zero_scaled,Zero standardized vector,128,20,Flow IAT Min,200.0,-0.1787426471710205,-0.16753053603510482,0.16753053603510482,34
cnn,CNN,NEURAL_DISAGREE_02,10083,196830,0,Benign,zero_scaled,Zero standardized vector,128,21,Fwd IAT Tot,200.0,-0.3672915995121002,0.8283155386888698,0.8283155386888698,17
cnn,CNN,NEURAL_DISAGREE_02,10083,196830,0,Benign,zero_scaled,Zero standardized vector,128,22,Fwd IAT Mean,200.0,-0.24258364737033844,0.06907951032101027,0.06907951032101027,44
cnn,CNN,NEURAL_DISAGREE_02,10083,196830,0,Benign,zero_scaled,Zero standardized vector,128,23,Fwd IAT Std,0.0,-0.3030920922756195,0.2317431141376627,0.2317431141376627,30
cnn,CNN,NEURAL_DISAGREE_02,10083,196830,0,Benign,zero_scaled,Zero standardized vector,128,24,Fwd IAT Max,200.0,-0.3346748650074005,0.4113229097178025,0.4113229097178025,25
cnn,CNN,NEURAL_DISAGREE_02,10083,196830,0,Benign,zero_scaled,Zero standardized vector,128,25,Fwd IAT Min,200.0,-0.19225746393203735,-0.11236209469697538,0.11236209469697538,37
cnn,CNN,NEURAL_DISAGREE_02,10083,196830,0,Benign,zero_scaled,Zero standardized vector,128,26,Bwd IAT Tot,0.0,-0.2732647657394409,0.5015019085430684,0.5015019085430684,22
cnn,CNN,NEURAL_DISAGREE_02,10083,196830,0,Benign,zero_scaled,Zero standardized vector,128,27,Bwd IAT Mean,0.0,-0.1603161096572876,0.007466043108047417,0.007466043108047417,67
cnn,CNN,NEURAL_DISAGREE_02,10083,196830,0,Benign,zero_scaled,Zero standardized vector,128,28,Bwd IAT Std,0.0,-0.23024432361125946,0.1881116148680801,0.1881116148680801,31
cnn,CNN,NEURAL_DISAGREE_02,10083,196830,0,Benign,zero_scaled,Zero standardized vector,128,29,Bwd IAT Max,0.0,-0.2293379306793213,0.1509288444947609,0.1509288444947609,35
cnn,CNN,NEURAL_DISAGREE_02,10083,196830,0,Benign,zero_scaled,Zero standardized vector,128,30,Bwd IAT Min,0.0,-0.09595174342393875,0.011223718553310882,0.011223718553310882,65
cnn,CNN,NEURAL_DISAGREE_02,10083,196830,0,Benign,zero_scaled,Zero standardized vector,128,31,Fwd PSH Flags,0.0,-0.1852944940328598,-0.012983796292811359,0.012983796292811359,63
cnn,CNN,NEURAL_DISAGREE_02,10083,196830,0,Benign,zero_scaled,Zero standardized vector,128,32,Bwd PSH Flags,0.0,0.0,0.0,0.0,71
cnn,CNN,NEURAL_DISAGREE_02,10083,196830,0,Benign,zero_scaled,Zero standardized vector,128,33,Fwd URG Flags,0.0,-0.02324415184557438,-0.0035096315129179148,0.0035096315129179148,69
cnn,CNN,NEURAL_DISAGREE_02,10083,196830,0,Benign,zero_scaled,Zero standardized vector,128,34,Bwd URG Flags,0.0,0.0,0.0,0.0,72
cnn,CNN,NEURAL_DISAGREE_02,10083,196830,0,Benign,zero_scaled,Zero standardized vector,128,35,Fwd Header Len,40.0,-0.03493262454867363,-0.02756675812189306,0.02756675812189306,58
cnn,CNN,NEURAL_DISAGREE_02,10083,196830,0,Benign,zero_scaled,Zero standardized vector,128,36,Bwd Header Len,0.0,-0.061066582798957825,-0.05326358098910185,0.05326358098910185,50
cnn,CNN,NEURAL_DISAGREE_02,10083,196830,0,Benign,zero_scaled,Zero standardized vector,128,37,Fwd Pkts/s,10000.0,-0.294990211725235,1.620768620945059,1.620768620945059,9
cnn,CNN,NEURAL_DISAGREE_02,10083,196830,0,Benign,zero_scaled,Zero standardized vector,128,38,Bwd Pkts/s,0.0,-0.350984126329422,-0.09102579318778074,0.09102579318778074,39
cnn,CNN,NEURAL_DISAGREE_02,10083,196830,0,Benign,zero_scaled,Zero standardized vector,128,39,Pkt Len Min,0.0,-0.24511286616325378,-0.01679853113775949,0.01679853113775949,61
cnn,CNN,NEURAL_DISAGREE_02,10083,196830,0,Benign,zero_scaled,Zero standardized vector,128,40,Pkt Len Max,0.0,-0.7656013369560242,-1.4128304731429422,1.4128304731429422,10
cnn,CNN,NEURAL_DISAGREE_02,10083,196830,0,Benign,zero_scaled,Zero standardized vector,128,41,Pkt Len Mean,0.0,-0.7634954452514648,1.8277482340115094,1.8277482340115094,5
cnn,CNN,NEURAL_DISAGREE_02,10083,196830,0,Benign,zero_scaled,Zero standardized vector,128,42,Pkt Len Std,0.0,-0.7985594868659973,2.4004404162202446,2.4004404162202446,4
cnn,CNN,NEURAL_DISAGREE_02,10083,196830,0,Benign,zero_scaled,Zero standardized vector,128,43,Pkt Len Var,0.0,-0.16378726065158844,-0.1730216648105632,0.1730216648105632,33
cnn,CNN,NEURAL_DISAGREE_02,10083,196830,0,Benign,zero_scaled,Zero standardized vector,128,44,FIN Flag Cnt,0.0,-0.05233189836144447,0.016050311432092918,0.016050311432092918,62
cnn,CNN,NEURAL_DISAGREE_02,10083,196830,0,Benign,zero_scaled,Zero standardized vector,128,45,SYN Flag Cnt,0.0,-0.1852944940328598,0.07498031743950026,0.07498031743950026,42
cnn,CNN,NEURAL_DISAGREE_02,10083,196830,0,Benign,zero_scaled,Zero standardized vector,128,46,RST Flag Cnt,0.0,-0.5218309164047241,0.6087826153141863,0.6087826153141863,21
cnn,CNN,NEURAL_DISAGREE_02,10083,196830,0,Benign,zero_scaled,Zero standardized vector,128,47,PSH Flag Cnt,0.0,-1.0575153827667236,0.8959002893598923,0.8959002893598923,15
cnn,CNN,NEURAL_DISAGREE_02,10083,196830,0,Benign,zero_scaled,Zero standardized vector,128,48,ACK Flag Cnt,1.0,1.5607398748397827,3.966852061576111,3.966852061576111,2
cnn,CNN,NEURAL_DISAGREE_02,10083,196830,0,Benign,zero_scaled,Zero standardized vector,128,49,URG Flag Cnt,0.0,-0.16248618066310883,0.37625147520081176,0.37625147520081176,26
cnn,CNN,NEURAL_DISAGREE_02,10083,196830,0,Benign,zero_scaled,Zero standardized vector,128,50,CWE Flag Count,0.0,-0.02324415184557438,-0.002590988749568529,0.002590988749568529,70
cnn,CNN,NEURAL_DISAGREE_02,10083,196830,0,Benign,zero_scaled,Zero standardized vector,128,51,ECE Flag Cnt,0.0,-0.5218309164047241,0.6965369082214891,0.6965369082214891,19
cnn,CNN,NEURAL_DISAGREE_02,10083,196830,0,Benign,zero_scaled,Zero standardized vector,128,52,Down/Up Ratio,0.0,-0.5546588897705078,0.31025810185545205,0.31025810185545205,29
cnn,CNN,NEURAL_DISAGREE_02,10083,196830,0,Benign,zero_scaled,Zero standardized vector,128,53,Pkt Size Avg,0.0,-0.8142153024673462,0.10523639833603086,0.10523639833603086,38
cnn,CNN,NEURAL_DISAGREE_02,10083,196830,0,Benign,zero_scaled,Zero standardized vector,128,54,Fwd Seg Size Avg,0.0,-0.7370033860206604,1.291739163189875,1.291739163189875,11
cnn,CNN,NEURAL_DISAGREE_02,10083,196830,0,Benign,zero_scaled,Zero standardized vector,128,55,Bwd Seg Size Avg,0.0,-0.6581581234931946,0.6767567451211286,0.6767567451211286,20
cnn,CNN,NEURAL_DISAGREE_02,10083,196830,0,Benign,zero_scaled,Zero standardized vector,128,56,Fwd Byts/b Avg,0.0,0.0,0.0,0.0,73
cnn,CNN,NEURAL_DISAGREE_02,10083,196830,0,Benign,zero_scaled,Zero standardized vector,128,57,Fwd Pkts/b Avg,0.0,0.0,0.0,0.0,74
cnn,CNN,NEURAL_DISAGREE_02,10083,196830,0,Benign,zero_scaled,Zero standardized vector,128,58,Fwd Blk Rate Avg,0.0,0.0,0.0,0.0,77
cnn,CNN,NEURAL_DISAGREE_02,10083,196830,0,Benign,zero_scaled,Zero standardized vector,128,59,Bwd Byts/b Avg,0.0,0.0,0.0,0.0,78
cnn,CNN,NEURAL_DISAGREE_02,10083,196830,0,Benign,zero_scaled,Zero standardized vector,128,60,Bwd Pkts/b Avg,0.0,0.0,0.0,0.0,75
cnn,CNN,NEURAL_DISAGREE_02,10083,196830,0,Benign,zero_scaled,Zero standardized vector,128,61,Bwd Blk Rate Avg,0.0,0.0,0.0,0.0,76
cnn,CNN,NEURAL_DISAGREE_02,10083,196830,0,Benign,zero_scaled,Zero standardized vector,128,62,Subflow Fwd Pkts,2.0,-0.033482640981674194,-0.006747404336210203,0.006747404336210203,68
cnn,CNN,NEURAL_DISAGREE_02,10083,196830,0,Benign,zero_scaled,Zero standardized vector,128,63,Subflow Fwd Byts,0.0,-0.036053989082574844,-0.0668729722984903,0.0668729722984903,46
cnn,CNN,NEURAL_DISAGREE_02,10083,196830,0,Benign,zero_scaled,Zero standardized vector,128,64,Subflow Bwd Pkts,0.0,-0.05591423809528351,0.08461350408254895,0.08461350408254895,41
cnn,CNN,NEURAL_DISAGREE_02,10083,196830,0,Benign,zero_scaled,Zero standardized vector,128,65,Subflow Bwd Byts,0.0,-0.02156716026365757,-0.06740238495681321,0.06740238495681321,45
cnn,CNN,NEURAL_DISAGREE_02,10083,196830,0,Benign,zero_scaled,Zero standardized vector,128,66,Init Fwd Win Byts,63958.0,2.3552052974700928,-5.48628238817767,5.48628238817767,1
cnn,CNN,NEURAL_DISAGREE_02,10083,196830,0,Benign,zero_scaled,Zero standardized vector,128,67,Init Bwd Win Byts,-1.0,-0.4095837473869324,0.9673028511368382,0.9673028511368382,14
cnn,CNN,NEURAL_DISAGREE_02,10083,196830,0,Benign,zero_scaled,Zero standardized vector,128,68,Fwd Act Data Pkts,0.0,-0.03314182162284851,-0.06642907770491714,0.06642907770491714,47
cnn,CNN,NEURAL_DISAGREE_02,10083,196830,0,Benign,zero_scaled,Zero standardized vector,128,69,Fwd Seg Size Min,20.0,-0.221856951713562,0.49711619536528884,0.49711619536528884,23
cnn,CNN,NEURAL_DISAGREE_02,10083,196830,0,Benign,zero_scaled,Zero standardized vector,128,70,Active Mean,0.0,-0.09103736281394958,-0.054961000889309185,0.054961000889309185,49
cnn,CNN,NEURAL_DISAGREE_02,10083,196830,0,Benign,zero_scaled,Zero standardized vector,128,71,Active Std,0.0,-0.06719702482223511,-0.04779345626223487,0.04779345626223487,53
cnn,CNN,NEURAL_DISAGREE_02,10083,196830,0,Benign,zero_scaled,Zero standardized vector,128,72,Active Max,0.0,-0.09757475554943085,0.09048718344882321,0.09048718344882321,40
cnn,CNN,NEURAL_DISAGREE_02,10083,196830,0,Benign,zero_scaled,Zero standardized vector,128,73,Active Min,0.0,-0.07560674101114273,0.011438353017063481,0.011438353017063481,64
cnn,CNN,NEURAL_DISAGREE_02,10083,196830,0,Benign,zero_scaled,Zero standardized vector,128,74,Idle Mean,0.0,-0.29483991861343384,0.18072431855784407,0.18072431855784407,32
cnn,CNN,NEURAL_DISAGREE_02,10083,196830,0,Benign,zero_scaled,Zero standardized vector,128,75,Idle Std,0.0,-0.13760210573673248,-0.03054804710639423,0.03054804710639423,57
cnn,CNN,NEURAL_DISAGREE_02,10083,196830,0,Benign,zero_scaled,Zero standardized vector,128,76,Idle Max,0.0,-0.3058960735797882,0.05835457478972675,0.05835457478972675,48
cnn,CNN,NEURAL_DISAGREE_02,10083,196830,0,Benign,zero_scaled,Zero standardized vector,128,77,Idle Min,0.0,-0.27937188744544983,0.07473602298921769,0.07473602298921769,43
cnn,CNN,NEURAL_DISAGREE_02,10083,196830,0,Benign,benign_median,Benign training median,128,0,Dst Port,9098.0,-0.10286667943000793,7.864419140670618,7.864419140670618,2
cnn,CNN,NEURAL_DISAGREE_02,10083,196830,0,Benign,benign_median,Benign training median,128,1,Protocol,6.0,-0.4150773882865906,0.0,0.0,78
cnn,CNN,NEURAL_DISAGREE_02,10083,196830,0,Benign,benign_median,Benign training median,128,2,Flow Duration,200.0,-0.3771395981311798,0.0016400049093423519,0.0016400049093423519,29
cnn,CNN,NEURAL_DISAGREE_02,10083,196830,0,Benign,benign_median,Benign training median,128,3,Tot Fwd Pkts,2.0,-0.033482640981674194,-0.0002211954983431455,0.0002211954983431455,34
cnn,CNN,NEURAL_DISAGREE_02,10083,196830,0,Benign,benign_median,Benign training median,128,4,Tot Bwd Pkts,0.0,-0.05591423809528351,0.05432060131765116,0.05432060131765116,16
cnn,CNN,NEURAL_DISAGREE_02,10083,196830,0,Benign,benign_median,Benign training median,128,5,TotLen Fwd Pkts,0.0,-0.036053989082574844,0.0016659147783548989,0.0016659147783548989,28
cnn,CNN,NEURAL_DISAGREE_02,10083,196830,0,Benign,benign_median,Benign training median,128,6,TotLen Bwd Pkts,0.0,-0.021563339978456497,-0.004012146050175574,0.004012146050175574,25
cnn,CNN,NEURAL_DISAGREE_02,10083,196830,0,Benign,benign_median,Benign training median,128,7,Fwd Pkt Len Max,0.0,-0.6599207520484924,1.403360300012783,1.403360300012783,5
cnn,CNN,NEURAL_DISAGREE_02,10083,196830,0,Benign,benign_median,Benign training median,128,8,Fwd Pkt Len Min,0.0,-0.2446633279323578,0.0,0.0,75
cnn,CNN,NEURAL_DISAGREE_02,10083,196830,0,Benign,benign_median,Benign training median,128,9,Fwd Pkt Len Mean,0.0,-0.7370033860206604,0.2640482786352261,0.2640482786352261,12
cnn,CNN,NEURAL_DISAGREE_02,10083,196830,0,Benign,benign_median,Benign training median,128,10,Fwd Pkt Len Std,0.0,-0.6824519038200378,-0.05320216790120602,0.05320216790120602,17
cnn,CNN,NEURAL_DISAGREE_02,10083,196830,0,Benign,benign_median,Benign training median,128,11,Bwd Pkt Len Max,0.0,-0.684525191783905,0.23297075734648032,0.23297075734648032,13
cnn,CNN,NEURAL_DISAGREE_02,10083,196830,0,Benign,benign_median,Benign training median,128,12,Bwd Pkt Len Min,0.0,-0.3786987066268921,0.0,0.0,76
cnn,CNN,NEURAL_DISAGREE_02,10083,196830,0,Benign,benign_median,Benign training median,128,13,Bwd Pkt Len Mean,0.0,-0.6581581234931946,0.7314961455751556,0.7314961455751556,9
cnn,CNN,NEURAL_DISAGREE_02,10083,196830,0,Benign,benign_median,Benign training median,128,14,Bwd Pkt Len Std,0.0,-0.6783645153045654,0.0,0.0,77
cnn,CNN,NEURAL_DISAGREE_02,10083,196830,0,Benign,benign_median,Benign training median,128,15,Flow Byts/s,0.0,-0.06769761443138123,5.290795176736765e-05,5.290795176736765e-05,39
